Id,CentralAir,HeatingQC,garage_score,Heating,Electrical,GarageArea,TotalBsmtSF,finishedbsmt,2Types,Basment,BuiltIn,CarPort,Detchd,No_garage,b_fence,g_fence,GrLivArea,BedroomAbvGr,TotalBath,KitchenQual,Basm_Quality,BsmtFin_Quality,Pool,Pool_Ex,Street,Alley,FireplaceQu,Fireplaces,LotArea,LotShape,LandSlope,Cond_Artery,Cond_Feedr,Cond_PosA,Cond_PosN,Cond_RRAe,Cond_RRAn,Cond_RRNe,Cond_RRNn,Hood_Blmngtn,Hood_Blueste,Hood_BrDale,Hood_BrkSide,Hood_ClearCr,Hood_CollgCr,Hood_Crawfor,Hood_Edwards,Hood_Gilbert,Hood_IDOTRR,Hood_MeadowV,Hood_Mitchel,Hood_NPkVill,Hood_NWAmes,Hood_NoRidge,Hood_NridgHt,Hood_OldTown,Hood_SWISU,Hood_Sawyer,Hood_SawyerW,Hood_Somerst,Hood_StoneBr,Hood_Timber,Hood_Veenker,Paved_N,Paved_P,LotConfig_Corner,LotConfig_CulDSac,LotConfig_FR2,LotConfig_FR3,Zone_C (all),Zone_FV,Zone_RH,Zone_RM,Found_BrkTil,Found_CBlock,Found_Slab,Found_Stone,Found_Wood,Contour_Bnk,Contour_HLS,Contour_Low,MasVnrType,RoofMatl,SaleCondition,MoSold,YrSold,EnclosedPorch,YearRemodAdd,Ext_Score,OverallScore,Total_PorchDeckSF,Ext_AsbShng,Ext_AsphShn,Ext_BrkComm,Ext_BrkFace,Ext_CBlock,Ext_CemntBd,Ext_HdBoard,Ext_ImStucc,Ext_MetalSd,Ext_Plywood,Ext_Stone,Ext_Stucco,Ext_WdSdng,Ext_WdShing,House_1.5Fin,House_1.5Unf,House_2.5Fin,House_2.5Unf,House_2Story,House_SFoyer,House_SLvl
318,1,5,6,1,5,1025,1088,0.0,0,0,0,0,0,0,0,0,1959,3,3.0,4,10,2,0,0,1,0.0,4,1,9000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,12,2007,0,2006,7,13,254,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
319,1,5,6,1,5,656,1347,0.732739420935412,0,0,0,0,0,0,0,0,2646,4,3.75,4,11,7,0,0,1,0.0,3,1,9900,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,0,4,2009,144,1993,7,12,400,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0
320,1,3,6,1,5,588,1372,0.7551020408163265,0,0,0,0,0,0,0,0,1472,3,2.75,3,10,7,0,0,1,0.0,3,2,14115,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,1,0,6,2009,0,1980,6,12,281,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1
321,1,5,6,1,5,840,1249,0.0,0,0,0,0,0,0,0,0,2596,4,4.0,4,12,2,0,0,1,0.0,0,0,16259,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,9,2006,0,2006,6,14,394,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
322,1,5,6,1,5,872,1136,0.8538732394366197,0,0,1,0,0,0,0,0,2468,4,3.75,4,11,7,0,0,1,0.0,4,1,12099,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,6,2007,0,2004,7,13,338,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
323,1,5,6,1,5,576,1502,1.0,0,0,0,0,0,0,1,0,2730,4,3.75,4,10,7,0,0,1,0.0,3,1,10380,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,1,0,8,2007,0,1987,7,12,297,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0
324,1,5,5,1,5,220,1162,0.22030981067125643,0,0,0,0,0,0,0,0,1163,3,1.75,3,7,6,0,0,1,0.0,0,0,5820,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,1,0,7,2006,0,2005,7,11,240,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
325,1,5,6,1,5,564,710,0.0,0,0,1,0,0,0,0,0,2978,5,3.0,4,8,2,0,0,1,0.0,4,1,11275,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,6,2010,0,2007,8,14,240,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1
326,0,1,6,1,3,360,720,0.1611111111111111,0,0,0,0,1,0,0,0,803,2,1.0,3,9,5,0,0,1,0.0,0,0,5000,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,1,0,12,2007,244,1950,6,11,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0
327,1,5,6,1,5,473,1719,0.941826643397324,0,0,0,0,0,0,0,0,1719,1,3.5,4,11,7,0,0,1,0.0,4,2,10846,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,5,2008,0,1993,7,13,152,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
328,1,3,6,1,5,292,1383,0.40853217642805495,0,0,0,0,0,0,0,0,1383,3,2.0,3,7,4,0,0,1,0.0,0,0,11600,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,1,0,4,2006,0,1960,6,11,45,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
329,0,4,6,1,4,441,844,0.0,0,0,0,0,1,0,0,0,2134,5,2.0,4,7,2,0,0,1,1.0,0,0,11888,1,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,1,0,7,2009,268,1994,6,12,60,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0
330,0,3,4,1,5,189,596,0.0,0,0,0,0,1,0,0,1,1192,3,1.0,3,8,2,0,0,1,0.0,0,0,6402,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,7,2009,137,1950,6,10,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0
331,1,3,6,1,5,352,1728,0.17592592592592593,0,0,0,0,1,0,0,0,1728,6,2.75,3,7,9,0,0,1,0.0,0,0,10624,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,1,0,11,2007,0,1964,6,9,155,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
332,1,2,6,1,5,308,1056,0.8011363636363636,0,0,0,0,0,0,0,0,1056,3,1.75,3,7,4,0,0,1,0.0,0,0,8176,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,8,2007,0,1992,6,11,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
333,1,5,6,1,5,880,3206,0.5,0,0,0,0,0,0,0,0,1629,3,2.75,4,8,6,0,0,1,0.0,4,1,10655,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,10,2009,0,2004,7,13,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
334,1,5,6,1,5,484,1358,0.5301914580265096,0,0,0,0,0,0,0,0,1358,2,2.75,4,10,7,0,0,1,0.0,4,1,8198,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,1,1,0,7,2008,0,2004,7,12,222,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
335,1,4,6,1,5,472,943,0.8780487804878049,0,0,0,0,0,0,0,0,1638,3,3.75,3,11,7,0,0,1,0.0,3,2,9042,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,7,2008,0,1998,6,11,138,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
336,1,5,6,1,5,529,1499,0.9312875250166778,0,0,0,0,0,0,0,0,1786,3,3.5,3,10,9,0,0,0,0.0,4,2,164660,1,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,1,0,8,2008,0,1965,6,11,670,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0
337,1,5,6,1,5,676,1922,0.649843912591051,0,0,0,0,0,0,0,0,1922,3,2.75,4,12,7,0,0,1,0.0,4,1,14157,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,1,0,7,2007,0,2006,7,14,229,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
338,1,5,6,1,5,532,1536,0.52734375,0,0,0,0,0,0,0,0,1536,3,2.75,4,10,7,0,0,1,0.0,0,0,9135,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,12,2008,0,2003,7,12,266,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
339,1,5,6,1,5,440,1208,0.17632450331125826,0,0,0,0,0,0,0,0,1621,3,2.75,4,9,6,0,0,1,0.0,0,0,14145,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,5,2006,0,1998,7,14,153,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
340,1,3,6,1,4,297,1215,0.4814814814814815,0,0,0,0,0,0,0,0,1215,3,1.0,3,6,4,0,0,1,0.0,0,0,12400,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,1,0,6,2009,0,1998,6,13,234,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
341,1,5,6,1,5,431,967,0.0,0,0,0,0,0,0,0,0,1908,4,3.0,4,8,2,0,0,1,0.0,0,0,14191,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,4,2010,0,2002,7,13,135,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
342,1,4,6,1,5,294,721,0.0,0,0,0,1,0,0,0,0,841,2,1.0,3,6,2,0,0,1,0.0,0,0,8400,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,1,0,9,2009,24,1950,4,8,250,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
343,0,2,6,0,4,400,0,0.0,0,0,0,0,1,0,0,0,1040,2,2.0,3,0,0,0,0,1,0.0,0,0,8544,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,1,0,5,2006,0,1950,6,7,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
344,1,5,6,1,5,564,1684,0.016627078384798155,0,0,0,0,0,0,0,0,1684,2,2.0,5,9,7,0,0,1,0.0,5,1,8849,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,7,2008,0,2005,8,14,567,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
345,1,3,6,1,5,336,536,0.6735074626865671,0,0,0,0,0,0,0,0,1112,3,2.0,3,8,7,0,0,1,0.0,0,0,2592,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,1,0,4,2010,0,1976,6,8,182,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
346,1,4,6,1,5,312,972,0.0,0,0,0,0,1,0,0,0,1577,3,1.0,2,7,2,0,0,1,0.0,4,1,6435,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,10,2006,0,1950,6,11,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0
347,1,3,6,1,5,301,958,0.5198329853862214,0,0,0,0,0,0,0,0,958,2,1.0,3,8,5,0,0,1,0.0,0,0,12772,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,4,2007,0,1998,7,14,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
348,1,5,6,1,4,498,1478,0.8592692828146143,0,0,0,0,0,0,0,0,1478,3,2.75,3,7,5,0,0,1,0.0,4,2,17600,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,1,0,12,2009,0,1960,6,11,40,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
349,1,5,6,1,5,474,764,0.75,0,0,1,0,0,0,0,0,1626,2,3.75,4,8,7,0,0,1,0.0,0,0,2448,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,10,2008,0,2004,7,12,27,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
350,1,5,6,1,5,706,1848,0.762987012987013,0,0,0,0,0,0,0,0,2728,4,3.75,5,9,7,0,0,1,0.0,5,2,20431,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,4,2006,0,2006,8,14,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
351,1,5,6,1,5,617,1869,0.0,0,0,0,0,0,0,0,0,1869,2,2.0,5,9,2,0,0,1,0.0,4,1,7820,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,12,2007,0,2007,8,14,264,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
352,1,4,6,1,5,445,1453,0.7446662078458361,0,0,0,0,0,0,0,0,1453,2,2.75,4,11,7,0,0,1,0.0,3,1,5271,1,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,1,12,2006,0,1986,6,12,264,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
353,0,3,5,1,5,200,616,1.0,0,0,0,0,1,0,0,0,1111,3,1.75,3,7,5,0,0,1,0.0,0,0,9084,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,3,2008,0,1950,6,11,48,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
354,1,4,6,1,5,484,624,0.0,0,0,0,0,1,0,0,0,720,2,1.0,3,7,2,0,0,1,0.0,0,0,8520,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,1,0,5,2010,0,2003,7,14,106,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
355,1,5,6,1,5,240,940,0.41276595744680855,0,0,0,0,0,0,0,0,1595,2,1.0,3,7,3,0,0,1,0.0,4,2,8400,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,1,0,6,2006,108,2000,6,11,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0
356,1,5,6,1,5,521,1200,0.7316666666666667,0,0,0,0,0,0,0,0,1200,3,2.75,4,9,9,0,0,1,0.0,0,0,11249,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,8,2007,0,1995,8,11,26,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
357,1,4,6,1,5,400,1158,0.4835924006908463,0,0,0,0,0,0,0,0,1167,3,2.75,4,8,7,0,0,1,0.0,0,0,9248,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,7,2009,0,1992,6,12,146,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
358,1,3,6,1,5,528,1142,0.7653239929947461,0,0,0,0,0,0,1,0,1142,3,2.75,3,8,6,0,0,1,0.0,1,1,4224,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,8,2007,0,1976,6,10,626,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
359,1,5,6,1,3,288,1062,0.5593220338983051,0,0,1,0,0,0,0,0,1352,3,1.75,4,9,7,0,0,1,0.0,0,0,6930,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,1,1,7,2006,294,1958,6,9,168,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1
360,1,5,6,1,5,592,1086,0.8802946593001841,0,0,0,0,0,0,0,0,1924,3,3.75,4,10,7,0,0,1,0.0,3,1,12011,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,6,2006,0,1998,7,13,657,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
361,1,5,6,1,5,470,888,0.8704954954954955,0,0,0,0,0,0,1,0,912,2,1.75,3,10,7,0,0,1,0.0,3,1,7540,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,6,2007,0,1978,6,12,192,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
362,1,4,6,1,5,240,883,0.45186862967157415,0,0,0,0,1,0,0,0,1505,3,1.75,3,7,4,0,0,1,1.0,0,0,9144,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,7,2008,0,1982,6,10,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0
363,1,5,6,1,5,672,0,0.0,0,0,1,0,0,0,0,0,1922,4,3.0,4,0,0,0,0,1,0.0,5,1,7301,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,1,0,7,2009,177,2003,7,12,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0
364,1,4,6,1,5,264,483,0.3354037267080745,0,0,0,0,1,0,0,0,987,2,2.0,4,7,6,0,0,1,0.0,0,0,1680,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,1,1,0,5,2009,0,2007,6,14,250,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0
365,1,3,6,1,5,566,796,0.8944723618090452,0,0,0,0,0,0,0,0,1574,3,3.75,3,9,7,0,0,1,0.0,3,1,18800,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,7,2006,0,1976,6,11,417,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0
366,1,4,5,1,4,468,672,0.6785714285714286,0,0,0,0,1,0,0,0,1344,3,1.0,3,6,4,0,0,1,0.0,0,0,10690,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,1,0,7,2009,218,1997,7,12,128,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
367,1,4,6,1,5,514,1394,0.4368723098995696,0,0,0,0,0,0,0,0,1394,3,2.75,3,8,5,0,0,1,0.0,4,2,9500,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,1,0,7,2009,0,1963,6,11,261,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
368,1,4,6,1,5,296,1099,0.33757961783439494,0,1,0,0,0,0,0,0,1431,3,1.75,3,11,7,0,0,1,0.0,4,1,9150,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,12,2008,0,1962,6,11,174,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1
369,1,4,6,1,5,244,1268,0.42586750788643535,0,0,0,0,0,0,0,0,1268,2,1.0,3,7,3,0,0,1,0.0,4,1,7800,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,3,2010,0,1954,6,11,98,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
370,1,5,6,1,5,576,1063,0.3104421448730009,0,0,0,0,1,0,0,0,1287,3,1.75,4,7,8,0,0,1,0.0,4,1,9830,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,3,2010,0,2006,7,12,563,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
371,1,5,6,1,5,460,953,0.0,0,0,0,0,0,0,0,0,1664,3,3.0,3,8,2,0,0,1,0.0,3,1,8121,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,2006,0,2000,6,11,140,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
